group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
sort,Unstable,10000,10000,elements,987500.0,ns,151
sort,Unstable,10000,10000,elements,1967900.0,ns,302
sort,Unstable,10000,10000,elements,2949700.0,ns,453
sort,Unstable,10000,10000,elements,3932600.0,ns,604
sort,Unstable,10000,10000,elements,4916700.0,ns,755
sort,Unstable,10000,10000,elements,5933500.0,ns,906
sort,Unstable,10000,10000,elements,6889100.0,ns,1057
sort,Unstable,10000,10000,elements,7878700.0,ns,1208
sort,Unstable,10000,10000,elements,8850300.0,ns,1359
sort,Unstable,10000,10000,elements,9836800.0,ns,1510
sort,Unstable,10000,10000,elements,10831600.0,ns,1661
sort,Unstable,10000,10000,elements,11806000.0,ns,1812
sort,Unstable,10000,10000,elements,12789400.0,ns,1963
sort,Unstable,10000,10000,elements,13815200.0,ns,2114
sort,Unstable,10000,10000,elements,14767600.0,ns,2265
sort,Unstable,10000,10000,elements,15621500.0,ns,2416
sort,Unstable,10000,10000,elements,16676300.0,ns,2567
sort,Unstable,10000,10000,elements,17753400.0,ns,2718
sort,Unstable,10000,10000,elements,18645000.0,ns,2869
sort,Unstable,10000,10000,elements,19678000.0,ns,3020
sort,Unstable,10000,10000,elements,20607200.0,ns,3171
sort,Unstable,10000,10000,elements,21474700.0,ns,3322
sort,Unstable,10000,10000,elements,22476500.0,ns,3473
sort,Unstable,10000,10000,elements,23577700.0,ns,3624
sort,Unstable,10000,10000,elements,24552800.0,ns,3775
sort,Unstable,10000,10000,elements,25790500.0,ns,3926
sort,Unstable,10000,10000,elements,26697600.0,ns,4077
sort,Unstable,10000,10000,elements,27959000.0,ns,4228
sort,Unstable,10000,10000,elements,28906200.0,ns,4379
sort,Unstable,10000,10000,elements,29908900.0,ns,4530
sort,Unstable,10000,10000,elements,30903100.0,ns,4681
sort,Unstable,10000,10000,elements,32081000.0,ns,4832
sort,Unstable,10000,10000,elements,33071600.0,ns,4983
sort,Unstable,10000,10000,elements,33828200.0,ns,5134
sort,Unstable,10000,10000,elements,34959700.0,ns,5285
sort,Unstable,10000,10000,elements,35802800.0,ns,5436
sort,Unstable,10000,10000,elements,36819800.0,ns,5587
sort,Unstable,10000,10000,elements,37725600.0,ns,5738
sort,Unstable,10000,10000,elements,38448300.0,ns,5889
sort,Unstable,10000,10000,elements,39675700.0,ns,6040
sort,Unstable,10000,10000,elements,40807300.0,ns,6191
sort,Unstable,10000,10000,elements,41901200.0,ns,6342
sort,Unstable,10000,10000,elements,42725600.0,ns,6493
sort,Unstable,10000,10000,elements,44026300.0,ns,6644
sort,Unstable,10000,10000,elements,44278300.0,ns,6795
sort,Unstable,10000,10000,elements,45815700.0,ns,6946
sort,Unstable,10000,10000,elements,46840500.0,ns,7097
sort,Unstable,10000,10000,elements,47321500.0,ns,7248
sort,Unstable,10000,10000,elements,47952200.0,ns,7399
sort,Unstable,10000,10000,elements,49069000.0,ns,7550
sort,Unstable,10000,10000,elements,50065300.0,ns,7701
sort,Unstable,10000,10000,elements,51181900.0,ns,7852
sort,Unstable,10000,10000,elements,52449400.0,ns,8003
sort,Unstable,10000,10000,elements,53812800.0,ns,8154
sort,Unstable,10000,10000,elements,54917700.0,ns,8305
sort,Unstable,10000,10000,elements,55912300.0,ns,8456
sort,Unstable,10000,10000,elements,56979300.0,ns,8607
sort,Unstable,10000,10000,elements,58093500.0,ns,8758
sort,Unstable,10000,10000,elements,58956000.0,ns,8909
sort,Unstable,10000,10000,elements,59892500.0,ns,9060
sort,Unstable,10000,10000,elements,59871800.0,ns,9211
sort,Unstable,10000,10000,elements,61061100.0,ns,9362
sort,Unstable,10000,10000,elements,62788700.0,ns,9513
sort,Unstable,10000,10000,elements,63404600.0,ns,9664
sort,Unstable,10000,10000,elements,66034600.0,ns,9815
sort,Unstable,10000,10000,elements,67719300.0,ns,9966
sort,Unstable,10000,10000,elements,66852200.0,ns,10117
sort,Unstable,10000,10000,elements,67624400.0,ns,10268
sort,Unstable,10000,10000,elements,68074300.0,ns,10419
sort,Unstable,10000,10000,elements,70573300.0,ns,10570
sort,Unstable,10000,10000,elements,71308100.0,ns,10721
sort,Unstable,10000,10000,elements,72150700.0,ns,10872
sort,Unstable,10000,10000,elements,72810800.0,ns,11023
sort,Unstable,10000,10000,elements,73023200.0,ns,11174
sort,Unstable,10000,10000,elements,73510000.0,ns,11325
sort,Unstable,10000,10000,elements,74773300.0,ns,11476
sort,Unstable,10000,10000,elements,76188400.0,ns,11627
sort,Unstable,10000,10000,elements,76462800.0,ns,11778
sort,Unstable,10000,10000,elements,77428100.0,ns,11929
sort,Unstable,10000,10000,elements,78488100.0,ns,12080
sort,Unstable,10000,10000,elements,79356600.0,ns,12231
sort,Unstable,10000,10000,elements,80834400.0,ns,12382
sort,Unstable,10000,10000,elements,81444400.0,ns,12533
sort,Unstable,10000,10000,elements,82100200.0,ns,12684
sort,Unstable,10000,10000,elements,83269300.0,ns,12835
sort,Unstable,10000,10000,elements,84437800.0,ns,12986
sort,Unstable,10000,10000,elements,85287700.0,ns,13137
sort,Unstable,10000,10000,elements,86502800.0,ns,13288
sort,Unstable,10000,10000,elements,95486400.0,ns,13439
sort,Unstable,10000,10000,elements,89621400.0,ns,13590
sort,Unstable,10000,10000,elements,90157600.0,ns,13741
sort,Unstable,10000,10000,elements,89901300.0,ns,13892
sort,Unstable,10000,10000,elements,91038900.0,ns,14043
sort,Unstable,10000,10000,elements,92189400.0,ns,14194
sort,Unstable,10000,10000,elements,92780800.0,ns,14345
sort,Unstable,10000,10000,elements,95949700.0,ns,14496
sort,Unstable,10000,10000,elements,96495500.0,ns,14647
sort,Unstable,10000,10000,elements,96106600.0,ns,14798
sort,Unstable,10000,10000,elements,97017200.0,ns,14949
sort,Unstable,10000,10000,elements,98092400.0,ns,15100
