group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
sort,Sort,100000,100000,elements,1028700.0,ns,10
sort,Sort,100000,100000,elements,1981200.0,ns,20
sort,Sort,100000,100000,elements,2973300.0,ns,30
sort,Sort,100000,100000,elements,4069200.0,ns,40
sort,Sort,100000,100000,elements,5238500.0,ns,50
sort,Sort,100000,100000,elements,5970100.0,ns,60
sort,Sort,100000,100000,elements,7129600.0,ns,70
sort,Sort,100000,100000,elements,8025300.0,ns,80
sort,Sort,100000,100000,elements,9529500.0,ns,90
sort,Sort,100000,100000,elements,9999800.0,ns,100
sort,Sort,100000,100000,elements,11035300.0,ns,110
sort,Sort,100000,100000,elements,12116600.0,ns,120
sort,Sort,100000,100000,elements,13105200.0,ns,130
sort,Sort,100000,100000,elements,14164200.0,ns,140
sort,Sort,100000,100000,elements,16203100.0,ns,150
sort,Sort,100000,100000,elements,17107800.0,ns,160
sort,Sort,100000,100000,elements,17466700.0,ns,170
sort,Sort,100000,100000,elements,18176400.0,ns,180
sort,Sort,100000,100000,elements,19595500.0,ns,190
sort,Sort,100000,100000,elements,20228300.0,ns,200
sort,Sort,100000,100000,elements,21178400.0,ns,210
sort,Sort,100000,100000,elements,22296600.0,ns,220
sort,Sort,100000,100000,elements,23783700.0,ns,230
sort,Sort,100000,100000,elements,24708300.0,ns,240
sort,Sort,100000,100000,elements,25994100.0,ns,250
sort,Sort,100000,100000,elements,27576200.0,ns,260
sort,Sort,100000,100000,elements,27869800.0,ns,270
sort,Sort,100000,100000,elements,29586400.0,ns,280
sort,Sort,100000,100000,elements,30319500.0,ns,290
sort,Sort,100000,100000,elements,31197600.0,ns,300
sort,Sort,100000,100000,elements,33698500.0,ns,310
sort,Sort,100000,100000,elements,32814900.0,ns,320
sort,Sort,100000,100000,elements,33872700.0,ns,330
sort,Sort,100000,100000,elements,34731700.0,ns,340
sort,Sort,100000,100000,elements,35854700.0,ns,350
sort,Sort,100000,100000,elements,37340700.0,ns,360
sort,Sort,100000,100000,elements,37911000.0,ns,370
sort,Sort,100000,100000,elements,38786300.0,ns,380
sort,Sort,100000,100000,elements,39944800.0,ns,390
sort,Sort,100000,100000,elements,43288400.0,ns,400
sort,Sort,100000,100000,elements,42531200.0,ns,410
sort,Sort,100000,100000,elements,43526100.0,ns,420
sort,Sort,100000,100000,elements,44185600.0,ns,430
sort,Sort,100000,100000,elements,45142700.0,ns,440
sort,Sort,100000,100000,elements,45899300.0,ns,450
sort,Sort,100000,100000,elements,46936500.0,ns,460
sort,Sort,100000,100000,elements,48152700.0,ns,470
sort,Sort,100000,100000,elements,48452200.0,ns,480
sort,Sort,100000,100000,elements,49836200.0,ns,490
sort,Sort,100000,100000,elements,51080200.0,ns,500
sort,Sort,100000,100000,elements,52135700.0,ns,510
sort,Sort,100000,100000,elements,53091300.0,ns,520
sort,Sort,100000,100000,elements,53887700.0,ns,530
sort,Sort,100000,100000,elements,54580900.0,ns,540
sort,Sort,100000,100000,elements,56164000.0,ns,550
sort,Sort,100000,100000,elements,57301400.0,ns,560
sort,Sort,100000,100000,elements,58414100.0,ns,570
sort,Sort,100000,100000,elements,59432300.0,ns,580
sort,Sort,100000,100000,elements,60475400.0,ns,590
sort,Sort,100000,100000,elements,61421100.0,ns,600
sort,Sort,100000,100000,elements,62263700.0,ns,610
sort,Sort,100000,100000,elements,62802000.0,ns,620
sort,Sort,100000,100000,elements,63796900.0,ns,630
sort,Sort,100000,100000,elements,64790500.0,ns,640
sort,Sort,100000,100000,elements,65538400.0,ns,650
sort,Sort,100000,100000,elements,67515800.0,ns,660
sort,Sort,100000,100000,elements,68418300.0,ns,670
sort,Sort,100000,100000,elements,68900100.0,ns,680
sort,Sort,100000,100000,elements,69654100.0,ns,690
sort,Sort,100000,100000,elements,71929700.0,ns,700
sort,Sort,100000,100000,elements,72708700.0,ns,710
sort,Sort,100000,100000,elements,73647000.0,ns,720
sort,Sort,100000,100000,elements,74479200.0,ns,730
sort,Sort,100000,100000,elements,75444100.0,ns,740
sort,Sort,100000,100000,elements,76749700.0,ns,750
sort,Sort,100000,100000,elements,76987500.0,ns,760
sort,Sort,100000,100000,elements,77475300.0,ns,770
sort,Sort,100000,100000,elements,78851700.0,ns,780
sort,Sort,100000,100000,elements,79899100.0,ns,790
sort,Sort,100000,100000,elements,80717500.0,ns,800
sort,Sort,100000,100000,elements,81505700.0,ns,810
sort,Sort,100000,100000,elements,82765500.0,ns,820
sort,Sort,100000,100000,elements,84750000.0,ns,830
sort,Sort,100000,100000,elements,85980400.0,ns,840
sort,Sort,100000,100000,elements,87027800.0,ns,850
sort,Sort,100000,100000,elements,87901900.0,ns,860
sort,Sort,100000,100000,elements,88271900.0,ns,870
sort,Sort,100000,100000,elements,88770500.0,ns,880
sort,Sort,100000,100000,elements,89559000.0,ns,890
sort,Sort,100000,100000,elements,91151700.0,ns,900
sort,Sort,100000,100000,elements,91937500.0,ns,910
sort,Sort,100000,100000,elements,94010100.0,ns,920
sort,Sort,100000,100000,elements,95236700.0,ns,930
sort,Sort,100000,100000,elements,95972100.0,ns,940
sort,Sort,100000,100000,elements,95927800.0,ns,950
sort,Sort,100000,100000,elements,97012400.0,ns,960
sort,Sort,100000,100000,elements,97985300.0,ns,970
sort,Sort,100000,100000,elements,99455500.0,ns,980
sort,Sort,100000,100000,elements,99836500.0,ns,990
sort,Sort,100000,100000,elements,100781200.0,ns,1000
